"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.064236889E3,-7.434701649E0,1.092523751E2,6.946611444E1,1.028581900E0,7.870326931E1,6.834431739E0,3.000000000E0
1.065236884E3,-7.434677636E0,1.092523939E2,6.966769675E1,8.797520708E-1,8.436803095E1,5.581028264E0,3.000000000E0
1.066236880E3,-7.434664469E0,1.092524052E2,6.994834805E1,5.011077433E-1,9.093714901E1,4.936140871E0,3.000000000E0
1.067236874E3,-7.434652918E0,1.092524089E2,6.939093177E1,0.000000000E0,9.093715667E1,4.559573110E0,3.000000000E0
1.068236869E3,-7.434652046E0,1.092524088E2,6.939093177E1,0.000000000E0,9.093715667E1,4.822998637E0,3.000000000E0
1.069236864E3,-7.434640224E0,1.092524097E2,6.962676511E1,5.929556467E-2,9.093716169E1,4.539507774E0,3.000000000E0
1.071236855E3,-7.434640710E0,1.092524093E2,6.949866095E1,0.000000000E0,9.093716154E1,4.690555778E0,3.000000000E0
1.072236850E3,-7.434640384E0,1.092524093E2,6.949866095E1,0.000000000E0,9.093716154E1,4.830726512E0,3.000000000E0
1.073236846E3,-7.434631836E0,1.092524099E2,6.949866095E1,0.000000000E0,9.093716154E1,4.487822275E0,3.000000000E0
1.074236841E3,-7.434626111E0,1.092524103E2,6.949866095E1,0.000000000E0,9.093716154E1,4.244950493E0,3.000000000E0
1.075236836E3,-7.434621881E0,1.092524106E2,6.949866095E1,0.000000000E0,9.093716154E1,4.072763232E0,3.000000000E0
1.076236830E3,-7.434618205E0,1.092524107E2,6.949866095E1,0.000000000E0,9.093716154E1,4.665005578E0,3.000000000E0
1.077236825E3,-7.434615247E0,1.092524109E2,6.949866095E1,0.000000000E0,9.093716154E1,4.379710986E0,3.000000000E0
1.078236821E3,-7.434613211E0,1.092524111E2,6.949866095E1,0.000000000E0,9.093716154E1,4.172166905E0,3.000000000E0
1.079236816E3,-7.434613083E0,1.092524111E2,6.949866095E1,0.000000000E0,9.093716154E1,4.164205517E0,3.000000000E0
1.080236811E3,-7.434613054E0,1.092524111E2,6.949866095E1,0.000000000E0,9.093716154E1,4.162435100E0,3.000000000E0
1.081236807E3,-7.434612522E0,1.092524113E2,6.949866095E1,0.000000000E0,9.093716154E1,4.157552651E0,3.000000000E0
1.082236801E3,-7.434612361E0,1.092524113E2,6.949866095E1,0.000000000E0,9.093716154E1,4.397119055E0,3.000000000E0
1.084236792E3,-7.434606330E0,1.092524195E2,6.949450615E1,0.000000000E0,9.093716694E1,5.352112477E0,3.000000000E0
1.085236787E3,-7.434604591E0,1.092524199E2,6.944123606E1,0.000000000E0,9.093716892E1,5.434144199E0,3.000000000E0
1.086236781E3,-7.434604349E0,1.092524210E2,6.970242867E1,2.597273820E-1,9.093716771E1,5.500134649E0,3.000000000E0
1.087236777E3,-7.434604980E0,1.092524244E2,6.977029040E1,3.765849771E-1,9.093716672E1,5.571573256E0,3.000000000E0
1.088236772E3,-7.434598494E0,1.092524330E2,6.974294022E1,0.000000000E0,9.093716353E1,5.205530585E0,3.000000000E0
1.089236767E3,-7.434598501E0,1.092524346E2,6.963211502E1,4.287405436E-2,9.093716225E1,5.362640201E0,3.000000000E0
1.090236762E3,-7.434594011E0,1.092524394E2,6.949724718E1,0.000000000E0,9.093716215E1,5.016682801E0,3.000000000E0
1.091236757E3,-7.434594232E0,1.092524398E2,6.941893090E1,0.000000000E0,9.093716133E1,5.173728011E0,3.000000000E0
1.092236752E3,-7.434595660E0,1.092524401E2,6.957121845E1,1.128833217E-1,9.093715892E1,5.298719665E0,3.000000000E0
1.093236747E3,-7.434597576E0,1.092524296E2,6.968329042E1,2.056125058E-2,9.093716679E1,5.308968419E0,3.000000000E0
1.094236742E3,-7.434593602E0,1.092524284E2,6.976555060E1,0.000000000E0,9.093717148E1,5.504481657E0,3.000000000E0
1.095236737E3,-7.434588092E0,1.092524313E2,7.001648544E1,2.273561492E-1,9.093717574E1,5.568085369E0,3.000000000E0
1.096236732E3,-7.434586078E0,1.092524331E2,7.002764872E1,0.000000000E0,9.093717583E1,5.978700472E0,3.000000000E0
1.097236727E3,-7.434584929E0,1.092524335E2,7.002764872E1,0.000000000E0,9.093717583E1,6.029430875E0,3.000000000E0
1.098236723E3,-7.434583668E0,1.092524339E2,7.002764872E1,0.000000000E0,9.093717583E1,6.067718038E0,3.000000000E0
1.099236717E3,-7.434582785E0,1.092524342E2,7.002764872E1,0.000000000E0,9.093717583E1,6.089893681E0,3.000000000E0
1.100236713E3,-7.434588498E0,1.092524273E2,7.002764872E1,0.000000000E0,9.093717583E1,8.106423725E0,3.000000000E0
1.101236707E3,-7.434568123E0,1.092524361E2,7.002764872E1,0.000000000E0,9.093717583E1,6.359973833E0,3.000000000E0
1.102236702E3,-7.434574092E0,1.092524339E2,7.008672315E1,3.191097688E-1,9.093717139E1,6.486215746E0,3.000000000E0
1.103236697E3,-7.434568620E0,1.092524360E2,7.002423926E1,0.000000000E0,9.093717497E1,6.639492717E0,3.000000000E0
1.104236692E3,-7.434567920E0,1.092524362E2,7.002423926E1,0.000000000E0,9.093717497E1,6.680153439E0,3.000000000E0
1.105236687E3,-7.434567045E0,1.092524365E2,7.002423926E1,0.000000000E0,9.093717497E1,6.674563256E0,3.000000000E0
1.106236682E3,-7.434566008E0,1.092524368E2,7.002423926E1,0.000000000E0,9.093717497E1,6.602896057E0,3.000000000E0
1.107236677E3,-7.434565277E0,1.092524370E2,7.002423926E1,0.000000000E0,9.093717497E1,6.653765114E0,3.000000000E0
1.108236672E3,-7.434564570E0,1.092524373E2,7.002423926E1,0.000000000E0,9.093717497E1,6.622468427E0,3.000000000E0
1.109236667E3,-7.434563697E0,1.092524375E2,7.002423926E1,0.000000000E0,9.093717497E1,6.666093822E0,3.000000000E0
1.110236663E3,-7.434569086E0,1.092524319E2,7.002423926E1,0.000000000E0,9.093717497E1,8.031470244E0,3.000000000E0
1.111236657E3,-7.434567576E0,1.092524326E2,7.002423926E1,0.000000000E0,9.093717497E1,7.930884064E0,3.000000000E0
1.112236653E3,-7.434565235E0,1.092524336E2,7.002423926E1,0.000000000E0,9.093717497E1,7.686756609E0,3.000000000E0
1.114236642E3,-7.434552811E0,1.092524388E2,7.002423926E1,0.000000000E0,9.093717497E1,5.304467688E0,3.276130991E0
1.115236637E3,-7.434552690E0,1.092524388E2,7.002423926E1,0.000000000E0,9.093717497E1,5.464905199E0,3.197959340E0
1.116236633E3,-7.434550585E0,1.092524399E2,7.002423926E1,0.000000000E0,9.093717497E1,5.024055441E0,3.652547382E0
1.117236627E3,-7.434551953E0,1.092524346E2,7.009001429E1,5.671653143E-2,9.093717577E1,5.192962098E0,3.392947971E0
1.118236623E3,-7.434552172E0,1.092524321E2,7.000485893E1,5.963497167E-2,9.093717456E1,4.937263234E0,3.097204259E0
1.119236618E3,-7.434557463E0,1.092524287E2,6.992461910E1,1.766896687E-2,9.093717157E1,5.121892037E0,3.223707464E0
1.120236613E3,-7.434560040E0,1.092524254E2,7.007960739E1,0.000000000E0,9.093716904E1,4.843071162E0,3.220645822E0
1.121236608E3,-7.434560138E0,1.092524253E2,7.007960739E1,0.000000000E0,9.093716904E1,4.955850294E0,3.311928676E0
1.122236603E3,-7.434561735E0,1.092524254E2,7.000061685E1,0.000000000E0,9.093716605E1,5.049552316E0,3.509990107E0
1.123236598E3,-7.434565847E0,1.092524283E2,7.024449039E1,2.194239329E-1,9.093715693E1,5.148252487E0,3.672052933E0
1.124236593E3,-7.434575224E0,1.092524295E2,7.019579277E1,0.000000000E0,9.093715057E1,4.945422598E0,3.770276321E0
1.125236588E3,-7.434575465E0,1.092524295E2,7.019579277E1,0.000000000E0,9.093715057E1,5.061122598E0,3.587576797E0
1.126236583E3,-7.434578212E0,1.092524271E2,7.019579277E1,0.000000000E0,9.093715057E1,6.861234905E0,3.621714569E0
1.127236578E3,-7.434593507E0,1.092524281E2,7.029691434E1,0.000000000E0,9.093714389E1,6.077011392E0,3.658134945E0
1.128236572E3,-7.434594079E0,1.092524282E2,7.029691434E1,0.000000000E0,9.093714389E1,6.227657488E0,3.543505961E0
1.129236567E3,-7.434594173E0,1.092524282E2,7.029691434E1,0.000000000E0,9.093714389E1,6.400270245E0,3.733748576E0
1.130236563E3,-7.434603668E0,1.092524288E2,7.029691434E1,0.000000000E0,9.093714389E1,5.749235457E0,4.336685875E0
1.131236557E3,-7.434603793E0,1.092524288E2,7.029691434E1,0.000000000E0,9.093714389E1,5.739858143E0,4.458243731E0
1.132236553E3,-7.434603846E0,1.092524288E2,7.029691434E1,0.000000000E0,9.093714389E1,5.736292141E0,4.308683421E0
1.133236547E3,-7.434609831E0,1.092524292E2,7.029691434E1,0.000000000E0,9.093714389E1,5.216661260E0,4.411336214E0
1.134236543E3,-7.434614696E0,1.092524288E2,7.017735671E1,0.000000000E0,9.093713503E1,5.202980206E0,4.352317933E0
1.135236538E3,-7.434621105E0,1.092524270E2,7.017735671E1,0.000000000E0,9.093713503E1,4.691818276E0,4.634730602E0
1.136236533E3,-7.434620327E0,1.092524270E2,7.011788119E1,5.445080983E-2,9.093713756E1,4.832618560E0,4.425491225E0
1.137236528E3,-7.434619824E0,1.092524292E2,6.998244950E1,4.018168016E-1,9.093713764E1,5.104445939E0,3.775785202E0
1.138236523E3,-7.434621460E0,1.092524317E2,7.017276137E1,2.489664498E-1,9.093713527E1,5.460707754E0,3.757339155E0
1.139236518E3,-7.434625791E0,1.092524355E2,7.019580271E1,3.773721043E-1,9.093713882E1,5.226694351E0,3.286062175E0
1.140236513E3,-7.434629973E0,1.092524400E2,7.003339357E1,0.000000000E0,9.093713596E1,5.149895408E0,3.679031193E0
1.141237018E3,-7.434633047E0,1.092524408E2,7.003339357E1,0.000000000E0,9.093713596E1,4.997918897E0,3.997760470E0
1.142237023E3,-7.434635030E0,1.092524395E2,7.003339357E1,0.000000000E0,9.093713596E1,5.475185272E0,4.042391955E0
1.144237028E3,-7.434644025E0,1.092524347E2,6.993105047E1,3.682599987E-2,9.093713451E1,5.401475541E0,4.491403004E0
1.145237031E3,-7.434647029E0,1.092524330E2,6.991834281E1,0.000000000E0,9.093713473E1,5.308443728E0,4.430959863E0
1.146237029E3,-7.434649343E0,1.092524315E2,6.991834281E1,0.000000000E0,9.093713473E1,5.205699580E0,5.022268349E0
1.147237033E3,-7.434649347E0,1.092524315E2,6.991834281E1,0.000000000E0,9.093713473E1,5.349479712E0,5.003562260E0
1.148237036E3,-7.434651335E0,1.092524302E2,6.991834281E1,0.000000000E0,9.093713473E1,5.219461181E0,5.183464638E0
1.149237033E3,-7.434649842E0,1.092524290E2,6.991834281E1,0.000000000E0,9.093713473E1,7.413132351E0,5.185804144E0
1.150237036E3,-7.434653204E0,1.092524276E2,6.989898507E1,0.000000000E0,9.093713438E1,6.845479120E0,5.279861185E0
1.151237047E3,-7.434655604E0,1.092524266E2,6.989898507E1,0.000000000E0,9.093713438E1,6.406862422E0,5.296350443E0
1.152237046E3,-7.434656016E0,1.092524270E2,6.993391514E1,0.000000000E0,9.093713687E1,6.125036798E0,5.961833830E0
1.153237053E3,-7.434654963E0,1.092524272E2,6.999434875E1,0.000000000E0,9.093713965E1,6.281546075E0,5.919563661E0
1.154237052E3,-7.434652707E0,1.092524260E2,6.999434875E1,0.000000000E0,9.093713965E1,8.356907021E0,5.831013527E0
1.155237048E3,-7.434651375E0,1.092524255E2,7.000896567E1,0.000000000E0,9.093714187E1,8.465995545E0,5.857290856E0
1.156237044E3,-7.434650014E0,1.092524258E2,6.995192443E1,1.346353058E-2,9.093714344E1,8.533869646E0,5.023543762E0
1.157237040E3,-7.434647972E0,1.092524267E2,6.994968004E1,0.000000000E0,9.093714345E1,7.755991774E0,5.235784572E0
1.158237036E3,-7.434647936E0,1.092524268E2,6.994968004E1,0.000000000E0,9.093714345E1,7.895813611E0,5.519076924E0
1.159237031E3,-7.434646509E0,1.092524273E2,6.994968004E1,0.000000000E0,9.093714345E1,7.272466505E0,5.658260943E0
1.160237028E3,-7.434644183E0,1.092524257E2,6.994968004E1,0.000000000E0,9.093714345E1,7.628541436E0,5.726430167E0
1.161237023E3,-7.434643477E0,1.092524264E2,6.994968004E1,0.000000000E0,9.093714345E1,7.067912217E0,5.671215334E0
1.162237019E3,-7.434643474E0,1.092524264E2,6.994968004E1,0.000000000E0,9.093714345E1,7.218824944E0,6.396165228E0
1.163237015E3,-7.434643438E0,1.092524265E2,6.994968004E1,0.000000000E0,9.093714345E1,7.318252117E0,5.981253963E0
1.164237010E3,-7.434643434E0,1.092524265E2,6.994968004E1,0.000000000E0,9.093714345E1,7.452001247E0,5.925279187E0
1.165237005E3,-7.434643429E0,1.092524265E2,6.994968004E1,0.000000000E0,9.093714345E1,7.573024663E0,5.779871756E0
1.166237001E3,-7.434637398E0,1.092524256E2,7.017435879E1,0.000000000E0,9.093714714E1,8.594324797E0,5.632990665E0
1.167236996E3,-7.434637365E0,1.092524256E2,7.017435879E1,0.000000000E0,9.093714714E1,8.667272951E0,5.479051700E0
1.168236992E3,-7.434635250E0,1.092524275E2,7.017435879E1,0.000000000E0,9.093714714E1,7.741367939E0,5.421056705E0
1.169236987E3,-7.434635198E0,1.092524276E2,7.017435879E1,0.000000000E0,9.093714714E1,7.796766751E0,5.563751844E0
1.170236983E3,-7.434635124E0,1.092524277E2,7.017435879E1,0.000000000E0,9.093714714E1,7.820692413E0,5.478726849E0
1.171236979E3,-7.434636686E0,1.092524301E2,6.991558859E1,0.000000000E0,9.093714368E1,7.854749594E0,5.456348492E0
1.172236974E3,-7.434635089E0,1.092524313E2,6.991558859E1,0.000000000E0,9.093714368E1,7.304559360E0,5.628672870E0
1.173236969E3,-7.434635081E0,1.092524314E2,6.991558859E1,0.000000000E0,9.093714368E1,7.426774786E0,5.409154797E0
1.174236965E3,-7.434635078E0,1.092524315E2,6.991558859E1,0.000000000E0,9.093714368E1,7.562290028E0,5.375145326E0
1.176236956E3,-7.434634301E0,1.092524328E2,6.991558859E1,0.000000000E0,9.093714368E1,6.937105775E0,4.973511932E0
1.177236951E3,-7.434634640E0,1.092524350E2,7.002072860E1,6.806843430E-2,9.093714269E1,6.498377118E0,5.004853274E0
1.178236946E3,-7.434634356E0,1.092524362E2,7.005813019E1,3.165903975E-2,9.093714283E1,6.723129506E0,5.413406778E0
1.179236943E3,-7.434634244E0,1.092524367E2,7.002866613E1,6.212915620E-2,9.093714289E1,6.895702416E0,5.023795788E0
1.180236937E3,-7.434634203E0,1.092524394E2,6.996402601E1,0.000000000E0,9.093714295E1,6.534859831E0,4.961190184E0
1.181236933E3,-7.434634761E0,1.092524386E2,7.001686876E1,0.000000000E0,9.093714028E1,7.604795072E0,5.197202989E0
1.182236928E3,-7.434634790E0,1.092524387E2,7.001686876E1,0.000000000E0,9.093714028E1,7.695391514E0,5.350765904E0
1.183236923E3,-7.434635722E0,1.092524419E2,7.001686876E1,0.000000000E0,9.093714028E1,7.042224765E0,5.623215201E0
1.184236919E3,-7.434636367E0,1.092524441E2,7.001686876E1,0.000000000E0,9.093714028E1,6.595955857E0,5.729894421E0
1.185236914E3,-7.434637701E0,1.092524444E2,7.006622710E1,1.114938870E-2,9.093713938E1,6.258123754E0,5.729923438E0
1.186236910E3,-7.434638416E0,1.092524449E2,7.015794715E1,2.022094322E-2,9.093714005E1,6.004251513E0,5.482670034E0
1.187236905E3,-7.434638706E0,1.092524455E2,6.999488956E1,9.783916863E-2,9.093713895E1,6.221115398E0,5.445659723E0
1.188236901E3,-7.434640146E0,1.092524467E2,6.993016965E1,9.648453084E-2,9.093713739E1,6.031147641E0,5.962049510E0
1.189236896E3,-7.434641815E0,1.092524471E2,7.030863449E1,2.426302501E-1,9.093713645E1,5.887582228E0,5.834374457E0
1.190236891E3,-7.434643097E0,1.092524495E2,6.988296387E1,0.000000000E0,9.093713257E1,6.125611320E0,4.427593898E0
1.191236887E3,-7.434639410E0,1.092524441E2,6.989810102E1,2.420168784E-2,9.093713766E1,8.150020614E0,4.975872107E0
1.192236881E3,-7.434639066E0,1.092524434E2,6.994382966E1,1.326496492E-1,9.093713886E1,8.252333725E0,4.423012546E0
1.193236877E3,-7.434639138E0,1.092524441E2,6.991805802E1,0.000000000E0,9.093713900E1,8.422051461E0,4.842879350E0
1.194236872E3,-7.434639236E0,1.092524440E2,6.991805802E1,0.000000000E0,9.093713900E1,8.504112651E0,4.835196127E0
1.195236867E3,-7.434639242E0,1.092524440E2,6.991805802E1,0.000000000E0,9.093713900E1,8.611421870E0,5.321404167E0
1.196236863E3,-7.434647970E0,1.092524414E2,6.986888008E1,0.000000000E0,9.093712941E1,7.755016635E0,5.114027491E0
1.197236858E3,-7.434651657E0,1.092524376E2,6.986888008E1,0.000000000E0,9.093712941E1,7.096723277E0,5.427641831E0
1.198236853E3,-7.434655841E0,1.092524367E2,6.986888008E1,0.000000000E0,9.093712941E1,6.568016468E0,5.485932475E0
1.199236849E3,-7.434655948E0,1.092524367E2,6.986888008E1,0.000000000E0,9.093712941E1,6.578857178E0,5.526459894E0
1.200236844E3,-7.434655388E0,1.092524358E2,6.998903025E1,0.000000000E0,9.093713951E1,6.286199320E0,5.716922471E0
1.201236839E3,-7.434655383E0,1.092524358E2,6.998903025E1,0.000000000E0,9.093713951E1,6.396713950E0,5.817487743E0
1.202236834E3,-7.434655377E0,1.092524358E2,6.998903025E1,0.000000000E0,9.093713951E1,6.506416504E0,5.652502918E0
1.203236829E3,-7.434652642E0,1.092524340E2,6.998903025E1,0.000000000E0,9.093713951E1,8.374950233E0,5.385638102E0
1.204236825E3,-7.434652446E0,1.092524331E2,6.998903025E1,0.000000000E0,9.093713951E1,7.572038295E0,5.384190345E0
1.205236820E3,-7.434652440E0,1.092524331E2,6.998903025E1,0.000000000E0,9.093713951E1,7.640164792E0,5.204610907E0
1.206236815E3,-7.434652434E0,1.092524331E2,6.998903025E1,0.000000000E0,9.093713951E1,7.691366171E0,5.012582009E0
1.207236811E3,-7.434652294E0,1.092524325E2,6.998903025E1,0.000000000E0,9.093713951E1,7.032537085E0,5.029486403E0
1.208236806E3,-7.434652289E0,1.092524325E2,6.998903025E1,0.000000000E0,9.093713951E1,7.012245499E0,5.015455979E0
1.209236801E3,-7.434652288E0,1.092524325E2,6.998903025E1,0.000000000E0,9.093713951E1,7.076543092E0,5.095521773E0
1.210236796E3,-7.434652284E0,1.092524325E2,6.998903025E1,0.000000000E0,9.093713951E1,7.086326068E0,5.083081396E0
1.211236792E3,-7.434652281E0,1.092524325E2,6.998903025E1,0.000000000E0,9.093713951E1,7.134622971E0,5.447483767E0
1.212236787E3,-7.434652178E0,1.092524320E2,6.998903025E1,0.000000000E0,9.093713951E1,6.525527059E0,5.306337281E0
1.213236782E3,-7.434652174E0,1.092524320E2,6.998903025E1,0.000000000E0,9.093713951E1,6.512741595E0,5.199286825E0
1.214236778E3,-7.434650176E0,1.092524306E2,6.998903025E1,0.000000000E0,9.093713951E1,5.763330000E0,5.302043379E0
1.215236773E3,-7.434650179E0,1.092524306E2,6.998903025E1,0.000000000E0,9.093713951E1,5.757276703E0,5.175864946E0
1.216236768E3,-7.434650354E0,1.092524305E2,6.998903025E1,0.000000000E0,9.093713951E1,5.412994454E0,5.052087480E0
1.217236763E3,-7.434650357E0,1.092524305E2,6.998903025E1,0.000000000E0,9.093713951E1,5.407454328E0,5.106143961E0
1.218236759E3,-7.434650497E0,1.092524304E2,6.998903025E1,0.000000000E0,9.093713951E1,5.144701205E0,5.164573583E0
1.219236754E3,-7.434650600E0,1.092524273E2,7.013687042E1,4.433489954E-2,9.093714366E1,4.899065727E0,5.309425872E0
1.220236749E3,-7.434650588E0,1.092524272E2,7.002283176E1,0.000000000E0,9.093714375E1,4.898330673E0,5.012483773E0
1.221236745E3,-7.434650661E0,1.092524247E2,7.002283176E1,0.000000000E0,9.093714375E1,4.807478054E0,5.159626185E0
1.222236740E3,-7.434651765E0,1.092524224E2,7.137535612E1,6.052585701E-1,9.547920512E1,4.718169829E0,5.199057458E0
1.223236734E3,-7.434653248E0,1.092524251E2,7.047425851E1,1.541722777E-1,8.844730545E1,4.774952706E0,4.602956565E0
1.224236730E3,-7.434653152E0,1.092524269E2,7.038370654E1,1.966635553E-1,8.844730587E1,4.957550116E0,3.949260412E0
1.225236725E3,-7.434652346E0,1.092524284E2,6.957611810E1,2.018435142E-1,8.844731816E1,5.288175010E0,3.903004633E0
1.226236721E3,-7.434650282E0,1.092524255E2,7.052466078E1,8.236979721E-1,NaN,5.907532686E0,4.861723910E0
1.227236716E3,-7.434646403E0,1.092524229E2,7.034583516E1,7.930305812E-1,3.279617679E0,7.908889723E0,4.880975135E0
1.228236711E3,-7.434639164E0,1.092524232E2,7.008786776E1,8.672605461E-1,5.581881354E0,8.069696053E0,3.962658182E0
1.229236706E3,-7.434626009E0,1.092524255E2,6.996170119E1,1.413639572E0,1.193636917E1,8.174977149E0,3.206048855E0
1.230236701E3,-7.434613216E0,1.092524277E2,6.972337068E1,1.465187441E0,1.241449769E1,8.332295725E0,3.118710529E0
1.231236696E3,-7.434603252E0,1.092524325E2,6.996347432E1,1.319303063E0,2.015900724E1,8.428126320E0,3.000000000E0
1.232236692E3,-7.434601017E0,1.092524345E2,7.012249676E1,8.243243441E-1,2.317918482E1,8.535847621E0,3.000000000E0
1.233236687E3,-7.434598599E0,1.092524342E2,6.987892593E1,7.709646368E-1,2.294894484E1,8.050656548E0,3.000000000E0
1.234236683E3,-7.434592168E0,1.092524365E2,6.987454983E1,7.510541007E-1,2.599416510E1,8.064778835E0,3.000000000E0
1.235236678E3,-7.434585944E0,1.092524391E2,6.985356251E1,7.654453779E-1,2.769633393E1,8.075353013E0,3.000000000E0
1.236236673E3,-7.434613596E0,1.092524547E2,6.937324366E1,7.600381905E-1,3.489369048E1,7.728098890E0,3.000000000E0
1.237236668E3,-7.434607075E0,1.092524572E2,6.943540243E1,8.167695519E-1,3.265494694E1,7.706586461E0,3.000000000E0
1.238236663E3,-7.434611114E0,1.092524631E2,6.935954591E1,8.074256049E-1,3.086401339E1,7.455272008E0,3.000000000E0
1.239236658E3,-7.434603759E0,1.092524661E2,6.870716688E1,9.839827726E-1,2.747241442E1,7.517471473E0,3.000000000E0
1.240236654E3,-7.434594507E0,1.092524690E2,6.937678804E1,9.870923588E-1,2.773738775E1,7.442396642E0,3.000000000E0
1.241236649E3,-7.434589651E0,1.092524843E2,6.934672212E1,7.781973613E-1,4.415961054E1,7.383329540E0,3.000000000E0
1.242236644E3,-7.434596362E0,1.092524962E2,6.944589776E1,7.885395049E-1,7.416294378E1,6.522743256E0,3.000000000E0
1.243236639E3,-7.434612086E0,1.092525115E2,6.931411901E1,7.254267860E-1,9.167150018E1,6.026237671E0,3.000000000E0
1.244236635E3,-7.434620321E0,1.092525161E2,6.934716344E1,6.689027917E-1,1.143701843E2,5.876567945E0,3.000000000E0
1.245236630E3,-7.434630841E0,1.092525235E2,6.916933000E1,6.944680933E-1,1.230780699E2,5.890727751E0,3.000000000E0
1.246236625E3,-7.434643493E0,1.092525216E2,6.906254579E1,6.624996471E-1,1.477143706E2,5.966476328E0,3.000000000E0
1.247236621E3,-7.434650972E0,1.092525242E2,6.918427252E1,0.000000000E0,1.477944546E2,6.031347726E0,3.000000000E0
1.248236616E3,-7.434657427E0,1.092525252E2,6.918427252E1,0.000000000E0,1.477944546E2,6.043303065E0,3.000000000E0
1.249236611E3,-7.434690158E0,1.092525276E2,6.891323517E1,5.234033633E-2,1.478259386E2,5.287544629E0,3.000000000E0
1.250236606E3,-7.434685910E0,1.092525244E2,6.881214363E1,0.000000000E0,1.478259386E2,5.337285035E0,3.000000000E0
1.251236601E3,-7.434687872E0,1.092525246E2,6.881214363E1,0.000000000E0,1.478259386E2,5.461981571E0,3.000000000E0
1.252236597E3,-7.434688979E0,1.092525248E2,6.881214363E1,0.000000000E0,1.478259386E2,5.619885246E0,3.000000000E0
1.253236592E3,-7.434711023E0,1.092525270E2,6.881214363E1,0.000000000E0,1.478259386E2,5.023638320E0,3.000000000E0
1.254236588E3,-7.434712025E0,1.092525271E2,6.881214363E1,0.000000000E0,1.478259386E2,5.171687025E0,3.000000000E0
